text
   guadalajara jalisco  23  mayo  2018 planteamos  cambio profundo  cambio  permita recuperar  paz   tranquilidad   país    sucediendo  materia  violencia  materia  inseguridad  absolutamente  insostenible   país aseveró  candidato   coalición  méxico  frente   presidencia   república ricardo anaya  solidarizarse   familia  bebé  falleció luego   ataque  jalisco  inicio  2018 viene todavía   violencia    vivimos    cierre  2017  particularmente    sucediendo aquí     jalisco confirma   circunstancia   absolutamente insostenible tras insistir   planteamiento central   proyecto  recuperar  paz  través   cambio  estrategia   actual  funciona ricardo anaya cuestionó   momento  acostumbramos  vivir así    cambiar  obstante recordó   hace varios años  insistido   necesidad   nuevo marco normativo   queden claramente deslindadas  responsabilidades   distintos órdenes  gobierno  ley  mando mixto     insistimos lamentablemente  sido  manera reiterada bloqueada   cámara  diputados    propio senado   república  convencidos    podemos seguir    tres órdenes  gobierno   cumplido   responsabilidad  profesionalizar   certificar   policías  basta  tener policías confiables     condición absolutamente necesaria  vamos  seguir insistiendo  ello  conferencia   previo   reunión  líderes   sociedad civil   ciudad  guadalajara  candidato   coalición  dijo respetuoso   decisiones  toman  personas   caso  ex titular   fepade santiago nieto  adelantó    próximos días  reunirá   ex candidata   presidencia margarita zavala finalmente destacó  mentiras  lópez obrador   obsesionado  preocupado  sabe   coalición  méxico  frente avanza   buena velocidad    ganarán  elección   recomiendo   tranquilice    serene   abandone   teoría  complot   abandone  obsesiones concluyó regresar
   colima colima  22  mayo  2018 quiero ser presidente  méxico  servirles  ustedes quiero ser presidente  servir  colima  méxico  soñamos  méxico  oportunidades  paz  justicia   libertad   cerca afirmó ricardo anaya  recordar  solo faltan 40 días   triunfo histórico   coalición  méxico  frente  colima    3 mil personas  recibieron efusivamente  demostrarle  apoyo  candidato   presidencia   república aseveró  recuperar  paz hoy fundamental pues   paz   puede salir   calle  tranquilidad  tampoco   sabe  va  comer  día siguiente  próximo 1  julio dijo     juego   futuro   país entero pues   opción  cambio   decida dependen  empleo   inversión  traerán prosperidad desarrollo  oportunidades   faltan solamente 40 días  lograr  cambio   transformación  queremos   claras  prioridades vamos acabar   corrupción queremos  gobierno honesto   dé resultados  beneficio   gente   marco ricardo anaya   comprometió  terminar   pobreza extrema pues   aceptable  ético   pleno siglo xxi  10 millones  personas viviendo   situación   saben  van  comer  día siguiente queremos  méxico  justicia  igualdad  oportunidades   vamos acabar   impunidad queremos  reine  ley    ley aplique     presidente   república   último   ciudadanos agregó finalmente adelantó  cambiará  estrategia  seguridad    verdaderamente dé resultados     méxico  especialmente  colima   violencia alcanza niveles alarmantes  puedan vivir  paz regresar
   ciudad  méxico  21  mayo  2018   cambio  nivel nacional   cambio   ser   vista puesta  frente hoy dijo  verificó  lópez obrador mintió   debate  confirmó    candidato  morena   inversión empleo  prosperidad faltan sólo 40 días  hacer realidad  méxico  soñamos 40 días  acabar   corrupción   darle  méxico  gobierno honesto   resultados 40 días  acabar   pobreza extrema  construir  méxico  oportunidades   afirmó ricardo anaya  dejar  claro    gobierno  familias mexicanas vivirán seguras   paz faltan dijo 40 días  acabar   impunidad    tramposos  corruptos  dejen  salir         derecho orden  reine  ley sostuvo   gimnasio juan   barrera   delegación benito juárez    8 mil personas   arroparon  grito  anaya presidente  candidato   coalición  méxico  frente   presidencia   república reiteró   mexicanos  necesitan  cambio hacia  pasado    representa andrés manuel lópez obrador  ayer   segundo debate nuevamente  presentó  mentiras queriéndonos hacer creer    va  haber inversión empleo  prosperidad  demostramos     jefe  gobierno   dice  censo económico  cayó  inversión     jefe  gobierno   pleitos   empresarios   amenazas   expropiaciones aumentó  tasa  desempleo 60  ciento     jefe  gobierno  economía creció  mitad    creció  nivel nacional ricardo anaya exhibió   candidato quiso sorprender   cifra tramposa   demostró   truqueada   incluido  venta  bancomer   banamex   negó pues   noticias   revisó verificado    dio  razón lópez obrador mintió   debate     primero  julio  vamos  ganar  manera contundente  elección vamos  ganar  presidencia  méxico  primero  julio puntualizó ricardo anaya  acompañado  candidatos  diversos cargos locales   alejandra barrales próxima jefa  gobierno   ciudad  méxico así   liderazgos  organizaciones   sociedad civil    partidos  integran  coalición    presidente  partido acción nacional damián zepeda vidales regresar
   tijuana baja california  20  mayo  2018   único   candidatos  respondió  propuestas contundentes   problemáticas vinculadas   migración comercio exterior relación   unidos seguridad producción  consumo  drogas   exhibe  pruebas  locuras  disparates  lópez obrador   responde  argumentos  evasivas    mismas frases  siempre vamos  recuperar  paz hagámoslo juntos  división   encono   ayudan   país afirma  voy  ser  presidente   actúe  dignidad    voy  defender  interés nacional afirmó  candidato   coalición  méxico  frente   presidencia   república ricardo anaya cortés  demostrar   propuestas claras  concretas  recuperar  paz   país   hoy méxico necesita  paz    paz   puede salir   calle  tranquilidad   paz   sabe  va  comer  día siguiente   paz    migrar   país   da oportunidades  paz      ausencia  conflicto  paz  justicia  paz  felicidad tras responder   preguntas  público   largo   tres bloques  integraron  segundo debate  aspirantes   presidencia   república ricardo anaya reconoció  hoy méxico vive momentos difíciles   enojo  profunda indignación   corrupción    esperanza  méxico   grande   problemas   relación  méxico   unidos  candidato   coalición  méxico  frente adelantó  ésta   respeto mutuo  través  hacer valer  posición   país  obstante   problemas comenzaron  día  recibieron   pinos  trump   ejercicio democrático ricardo anaya demostró    propuesta   posible  méxico   país  seguro productivo   empleos mejor pagados   salario mínimo   alcance   autoridad moral  exigir   unidos respeto   migrantes ricardo anaya adelantó    negociación   unidos  presentará  firmeza  dignidad   pondrá   relativo   cooperación   mesa  mientras méxico hace   evitar   llegue  droga   hacen   impedir  tráfico  armas   país  hacer  frontera norte competitiva insistió   bajará  iva   mitad       pri  aumentara   implementará  plan nacional  infraestructura  hacer  competitivo    país pues actualmente solo diez  aprovechan fuertemente   exportaciones   necesario  todas  entidades  integren además  explicar  plan  aumentar  salario mínimo  100 pesos  cuanto asuma  gobierno  duplicarlo   primeros cuatro años detalló   gente  méxico  gana menos  10 mil pesos aproximadamente 15 millones  personas  pagarán impuesto   renta   legalización   mariguana consideró  legalizar  droga  resolverá  problemas  violencia   país asimismo explicó  méxico necesita policías limpias  verdaderamente   lado   gente   aunque  elementos    lado   malos   gente  buena  resolver  violencia dijo atacará  causas  través  escuelas  tiempo completo  promover  deporte  cultura   general   oportunidades fundamentalmente    jóvenes  término  debate ricardo anaya  dirigió   festejo organizado    5 mil simpatizantes   candidatura   comité directivo municipal  pan  tijuana   recibido  grito  anaya presidente     arropado  liderazgos nacionales  locales  pan prd  movimiento ciudadano  organizaciones   sociedad civil   gobernador kiko vega   dan  ganadores  debate  vamos  ganar  elección puntualizó regresar
   19  mayo  2018el candidato   coalición  méxico  frente   presidencia   república  dijo listo  participar   ejercicio democrático organizado   instituto nacional electoral  inédito   participación directa   ciudadanía entrevistado   medios comentó    comunicación telefónica  margarita zavala regresar
   tijuana baja california  18  mayo  2018el candidato   coalición  méxico  frente   presidencia   república escuchó  migrantes mexicanos preocupados  solo   políticas  amagos  presidente   unidos donald trump  atentan   integridad     familias sino   falta  liderazgo  oportunidades  méxico responsabilidad  administraciones federales ricardo anaya dejó  claro  recuperará  dignidad  méxico   mundo particularmente   vecino país  norte  encuentro  celebró  privado   centro estatal  artes tijuana  asistieron además  liderazgos  candidatos   tres partidos  integran  coalición aproximadamente 30 líderes migrantes    astronauta josé hernández  felicitaron  candidato   ofrecieron  apoyo regresar
   hermosillo sonora  17  mayo  2018con gran ánimo   5 mil sonorenses recibieron  candidato   coalición  méxico  frente   presidencia   república   gimnasio   universidad  sonora  ondearon  banderas   partidos  encabezan  proyecto  dará  país   familias bienestar oportunidades  paz  ahí anaya dejó  claro  defenderá  méxico frente   ataques  ofensas  donald trump luego    priistas  recibieron  alfombra roja  voy  decir  méxico  va  pagar  solo centavo   muro  pretende construir  voy  exigir respeto  méxico    voy  defender  interés nacional regresar
   ciudad  méxico  17  mayo  2017  desarrollo sostenible   suma importancia  ahí    centro   estrategia  desarrollo nacional impulsada  ricardo anaya participó   foro diálogos manifiesto organizado   coparmex  coordinadora  medio ambiente  comité ejecutivo nacional  pan silvia garza hizo eco  llamado   empresarios   partidos políticos  candidatos    manera sustentable  sostenible  enfrenten  grandes retos  problemas  méxico  vocera  tema ambiental   coalición  méxico  frente destacó   proyecto  hoy encabeza ricardo anaya  clara  importancia  medio ambiente     puesto  centro   estrategia  desarrollo nacional  desarrollo sostenible   parte   senadora  licencia  refirió  tema   competitividad   educación  debe comenzar   dignificación   maestros   estudiantes  prioridad  dijo  escuelas normales deben convertirse  semilleros  ser parte   formación bilingüe  propuestas  frente   impulso   sistemas  información  transparencia enviar  buenos sueldos   mejores maestros   zonas marginadas  país  vincular   universidades   sector empresarial  anterior  dejar  atender regionalmente  causas estructurales   pobreza   objetivo  desarrollar  igual manera   norte   centro  sur  país  tema     salario mínimo actual     imposible   familias puedan tener acceso    básico  compromiso   candidato   presidencia   república ricardo anaya  incrementar  salario  88  100 pesos  luego trazar  ruta gradual bien planeada  llegar  190 pesos  fin  alcanzar  línea  bienestar  establece  coneval finalmente expuso    frente   única plataforma  pone  medio ambiente  centro  desarrollo nacional  gran impulso   energías renovables busca además impulsar  desarrollo  empresas limpias  propuestas concretas ambientalmente sostenibles   contribuyan  desarrollo económico  social  méxico regresar
   hermosillo sonora  17  mayo  2018el candidato   coalición  méxico  frente   presidencia   república dialogó  hermosillo  empresarios   explicó  prioridades  proyectos    demostró   aspira  ser presidente  hacer    mismo   administrar  mediocridad sino    hacer  cambios profundos  necesita  país   gobierno honesto   conduzca  principios verticalidad transparencia  eficacia  resultados  beneficio   gente regresar
   hermosillo sonora  17  mayo  2018recuperar  paz   mexicanos  prioridad nacional afirma ricardo anaya  sonora adelanta   coordinación efectiva   autoridades estatales  municipales   bienestar   familias servicios  salud  calidad infraestructura carretera seguridad  reducir  iva   frontera    compromisos  asumió  hermosillo vamos  recuperar  paz   mexicanos  va  ser  prioridad nacional sostuvo  candidato   coalición  méxico  frente   presidencia   república ricardo anaya cortés  garantizar    gobierno   autoridades estatales  municipales  coordinación  impulsar  seguridad  inversión  infraestructura   temas fundamentales   bienestar   familias  sonora acompañado   presidente nacional  pan damián zepeda   liderazgos  candidatos   fuerzas políticas  integran  frente ricardo anaya destacó  tema   seguridad  sonora    incrementará  número  elementos   policía federal  38 mil  80    familias  sonora vivan  paz impulsaremos   inversión  equipamiento  tecnología   video vigilancia  todas  ciudades  ayudar  mejorar  seguridad   familias  apoyar  ingreso familiar  hacer  competitivos  negocios     franja fronteriza dijo   gobierno  frente bajará  iva   mitad  16  ocho  ciento  tiempo  implementará estímulos    iguale  precio   gasolina      unidos  compromisos  consolidar  inversión productiva   sector agropecuario acuícola  ganadero  través  fortalecimiento  financiamiento  innovación   canales  comercialización hacer  mar  cortés    principales destinos  cruceros    mundo convertir  sonora  líder nacional  producción  energías limpias  sistema moderno  transporte público   ciudades   incluyendo  metrobús  hermosillo  síntesis sostuvo vamos  apoyar  nunca    sonora sonora  prioridad concluyó regresar
   ciudad  méxico  17  mayo  2018se suman lideresas  ongs empresarias deportistas  académicas   méxico  proyecto  ricardo anaya  candidato  frente   mejores propuestas   mujeres  país justo igualitaro seguro   paz aseguraron mujeres líderes    país  sumaron  proyecto   coalición  méxico  frente encabezado  ricardo anaya cortés liderazgos   organizaciones   sociedad civil ongs académicas artistas empresarias profesionistas destacadas  deportistas  dijeron convencidas    construcción  nación   puede lograr  sola persona  conferencia    coordinadoras  mujeres   campaña marcela torres peimbert angélica   peña  claudia trujillo así  kenia lópez rabadán rogelia gonzález  martha tagle coincidieron  señalar   adhesiones contribuirán  construir soluciones   grandes problemas  méxico  país dijeron necesita  cambio  régimen   momento  decisiones    hicieron  llamado  todas    mexicanos  respaldar  proyecto  encabeza ricardo anaya  través  ejercer  voto responsable inteligente  útil  1  julio  causas   mujeres  hoy  aquí  coincidentes    plantean  ongs  igualdad sustantiva   derechos   niñas niños  adolescentes salud educación servicios públicos seguridad pública   perspectiva  género impulso  emprendedoras  mujeres rurales asimismo atención  niñas  niños  situación  vulnerabilidad  riesgo  decir  defensa   derechos humanos   mujeres independientemente  cualquier condición así   proteger derechos  mujetes  niñas migrantes     marco  exigieron  vida libre  violencia  todas  mujeres  niñas según datos  cemefi recordaron 60   organizaciones  construyen bienestar  trabajan  favor   país  encabezadas  mujeres  adhesiones involucran  mujeres honestas  decididas   causas    ámbitos   vida diaria   trabajan   acceso igualitario   cultura  cuidado  medio ambiente sostenible  respeto  rescate   pueblos originarios  prevención  adicciones  lucha   derechos humanos   supuesto participación activa   espacios  decisión  poder   reconocimiento dijeron  hace visible  trabajo  mujeres dedicadas   construcción   méxico seguro   paz  lideresas  demandan  gobierno eficiente honesto  responsable  ponga   empeño  generar  condiciones necesarias  permitan     mexicanos vivir  plenitud  alcanzar  máximo bienestar  luchar   corrupción   impunidad   afecta   familias   país   presente celina saavedra ex diputada   asamblea legislativa  distrito federal aldf  ex coordinadora   esntructura   cdmx  margarita zavala regresar
   ciudad  méxico  16  mayo  2018 amlo   presidente asegura   foro diálogos manifiesto méxico  candidato   coalición  méxico  frente   presidencia   república ricardo anaya dejó  claro  lópez obrador   presidente   país necesita cambiar   tiempo  hacerlo   terminado   foro diálogos manifiesto méxico organizado   coparmex ricardo anaya dijo    absurdo   país reconozca   salario mínimo   alcanza   familias  comer   razón      cambiado   falta  voluntad política   parte dijo   tener finanzas sanas  competitividad fiscal  necesario ordenar  gasto tener mucha responsabilidad fiscal  decir   endeudamiento irresponsable méxico dijo necesita dejar  reinventar  régimen fiscal  cada cambio  gobierno    paz regrese  país agregó  necesario cambiar  estrategia  poner  acento   prevención   mucha  inteligencia desmantelar  organizaciones criminales  solo descabezarlas   tema  consideró    error concentrar  secretarías   materia     necesario crear  nueva secretaría  seguridad ciudadana además  mejorar  cuerpos policiales  cumplir     establece  ley   certificación  profesionalización   reforma educativa dijo   debe seguir adelante    haciendo  inversión seria   formación  capacitación    nuevo modelo educativo  permita  transición   economía   manufactura   economía  conocimiento reiteró    mano   maestros  lograrán  objetivos   plan  gobierno ricardo anaya destacó  hoy méxico   país  enormes diferencias     trabajado  suficiente  materia  infraestructura educación salud    derecho  temas  abordó   foro   iva   frontera detonar  crecimiento  región replantear  política social enfocada   empleo   gente quiere trabajar  pensiones  sistema  salud   combate   corrupción   último insistió   compromiso  reformar  artículo 102 constitucional  contar   fiscalía autónoma  independiente     oponen  pri  lópez obrador regresar
   ciudad  méxico  15  mayo  2018la alameda  sur  vistió   colores   coalición  méxico  frente  recibir  próximo presidente   república     18 mil habitantes   ciudad  méxico  respaldan  proyecto  cambio   mexicanos  medio  porras  banderas  pan prd  movimiento ciudadano  acompañado   candidatos   jefatura  gobierno alejandra barrales   alcaldía  coyoacán manuel negrete    diversos cargos ricardo anaya hizo  reconocimiento especial   maestros mexicanos   gran evento   jugadores   selección mexicana  86 luis flores  raúl servín así   dos veces mundialista germán villa   campeón  chiquita gonzález   promoverá  nunca  deporte  coyoacán medicinas seguridad  combate   impunidad dijo   prioridades   gobierno regresar
   ciudad  méxico  15  mayo  2018tras argumentar   méxico  va   camino correcto  reflexionar     país  desigual  candidato   coalición  méxico  frente dijo   solución    inversión explicó   presidente  darle  país  resultados   cambio  necesita transitando   economía  conocimiento acabando   corrupción  haciendo frente   disrupciones regresar
   ciudad  méxico  15  mayo  2018el candidato   coalición  méxico  frente recibió  documento 7 puntos relevantes   agenda migrante  manos deeunice rendón coordinadora  agenda migrante  representante   coalición    600 organizaciones  aliados migrantes   méxico    unidos regresar
   ciudad  méxico  15  mayo  2018 presenta seis propuestas  favor   docentes    educación  indispensable    mejores condiciones laborales  profesionales   honor     hombres  corruptos  méxico  demande  reafirmar  compromiso     noble tarea  transmitir conocimientos valores  habilidades  educar   nuevas generaciones  candidato   coalición  méxico  frente   presidencia   república ricardo anaya cortés presentó seis propuestas concretas   docentes    país  compromisos dijo   siguientes 1 programas  dignificación magisterial 2 transformación integral   escuelas normales   actualización   plan  estudios  vinculación   universidades 3 promover   escuelas normales  semilleros   implementación  modelo educativo 4 desarrollar   escuelas formadoras  docentes  licenciaturas bilingües atendidas  maestros expertos  inglés 5 impulsar sistemas  información  transparenten  plazas vacantes  6 implementación  estímulos económicos      mejores docentes vayan  zonas marginadas ricardo anaya reiteró    mano     maestros  proyecto logrará  gran transformación educativa   país necesita ricardo anaya reiteró   reforma educativa   buena   implementación falló  poner énfasis   evaluación     capacitación   docentes junto   maestras   maestros junto   padres  familia vamos  revisar   mejorar  reforma educativa  fin principal  toda  política educativa  consolidar   escuelas   verdadera comunidad  aprendizaje  reto   compromiso    educación  méxico    mejores    mundo   propuesta  candidato  morena  cancelar  completo  reforma educativa ricardo anaya exhibió  lópez obrador    realidad busca  privatizarla  través  entregarla  grupos  interés ajenos  bien común  compromiso   calidad educativa   futuro   nuevas generaciones lópez obrador  ofrece  mejor futuro   niñas    niños     mano   maestras    maestros    mano   padres  familia  educación  méxico    mejores    mundo insistió  conferencia   ricardo anaya   refirió   demanda  interpuso     ex gobernador priista  veracruz javier duarte francamente   honor   demande    hombres  corruptos   historia   país  cierto  parece  curioso   demande  lópez obrador   recordar aquellos años     secretario  trabajo  duarte  haciendo trabajo político  favor justamente  candidato  morena  cuitláhuac     honor   demande duarte  parece  sospechoso    nunca critica   lópez obrador puntualizó finalmente dejó  claro    cree   amnistías    perdones anticipados creo  bien   aplicación estricta   ley concluyó regresar
